norad_id,jcat,object_name,bus,generation,label_source,label_confidence,launch_mass_kg,dry_mass_kg,span_m,area_to_mass_proxy,launch_date,decay_date
51801,S51801,Starlink 3592,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51802,S51802,Starlink 3557,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,2025-12-25
51803,S51803,Starlink 3544,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51804,S51804,Starlink 3601,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51805,S51805,Starlink 3605,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51806,S51806,Starlink 3581,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,2024-04-30
51807,S51807,Starlink 3606,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51808,S51808,Starlink 3609,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51809,S51809,Starlink 3607,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51810,S51810,Starlink 3613,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51811,S51811,Starlink 3569,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51812,S51812,Starlink 3610,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51813,S51813,Starlink 3552,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51814,S51814,Starlink 3599,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51815,S51815,Starlink 3604,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,
51816,S51816,Starlink 3603,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,2026-04-20
51817,S51817,Starlink 3596,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-02-25,2023-05-21
51852,S51852,Starlink 3542,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51853,S51853,Starlink 3539,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,2025-06-26
51854,S51854,Starlink 3541,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51855,S51855,Starlink 3545,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51856,S51856,Starlink 3568,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51857,S51857,Starlink 3571,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51858,S51858,Starlink 3563,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51859,S51859,Starlink 3560,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51860,S51860,Starlink 3559,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51861,S51861,Starlink 3562,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51862,S51862,Starlink 3508,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51863,S51863,Starlink 3555,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51864,S51864,Starlink 3548,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51865,S51865,Starlink 3503,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51866,S51866,Starlink 3553,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51867,S51867,Starlink 3590,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51868,S51868,Starlink 3578,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51869,S51869,Starlink 3588,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51870,S51870,Starlink 3591,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51871,S51871,Starlink 3567,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51872,S51872,Starlink 3554,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51873,S51873,Starlink 3582,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51874,S51874,Starlink 3574,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51875,S51875,Starlink 3585,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51876,S51876,Starlink 3583,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51877,S51877,Starlink 3556,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51878,S51878,Starlink 3575,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51879,S51879,Starlink 3572,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51880,S51880,Starlink 3566,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51881,S51881,Starlink 3504,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51882,S51882,Starlink 3570,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51883,S51883,Starlink 3576,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51884,S51884,Starlink 3577,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51885,S51885,Starlink 3584,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51886,S51886,Starlink 3565,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51887,S51887,Starlink 3551,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51888,S51888,Starlink 3536,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51889,S51889,Starlink 3547,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51890,S51890,Starlink 3519,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,2025-05-13
51891,S51891,Starlink 3549,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51892,S51892,Starlink 3587,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51893,S51893,Starlink 3579,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51894,S51894,Starlink 3595,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51895,S51895,Starlink 3594,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51896,S51896,Starlink 3593,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51897,S51897,Starlink 3598,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51898,S51898,Starlink 3597,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-03,
51956,S51956,Starlink 3700,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51957,S51957,Starlink 3694,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51958,S51958,Starlink 3692,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51959,S51959,Starlink 3704,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51960,S51960,Starlink 3691,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51961,S51961,Starlink 3689,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2025-01-11
51962,S51962,Starlink 3697,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51963,S51963,Starlink 3675,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51964,S51964,Starlink 3690,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51965,S51965,Starlink 3696,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51966,S51966,Starlink 3699,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51967,S51967,Starlink 3695,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2023-04-21
51968,S51968,Starlink 3681,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51969,S51969,Starlink 3680,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51970,S51970,Starlink 3677,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51971,S51971,Starlink 3669,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51972,S51972,Starlink 3671,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51973,S51973,Starlink 3679,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51974,S51974,Starlink 3672,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51975,S51975,Starlink 3674,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51976,S51976,Starlink 3663,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2025-12-18
51977,S51977,Starlink 3660,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51978,S51978,Starlink 3666,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2025-01-04
51979,S51979,Starlink 3656,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2025-09-25
51980,S51980,Starlink 3649,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51981,S51981,Starlink 3635,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51982,S51982,Starlink 3650,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2024-12-31
51983,S51983,Starlink 3655,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51984,S51984,Starlink 3664,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51985,S51985,Starlink 3651,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51986,S51986,Starlink 3645,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51987,S51987,Starlink 3644,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51988,S51988,Starlink 3640,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51989,S51989,Starlink 3642,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51990,S51990,Starlink 3657,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51991,S51991,Starlink 3652,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51992,S51992,Starlink 3643,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51993,S51993,Starlink 3648,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51994,S51994,Starlink 3647,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51995,S51995,Starlink 3636,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51996,S51996,Starlink 3538,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51997,S51997,Starlink 3589,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51998,S51998,Starlink 3618,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
51999,S51999,Starlink 3667,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2025-10-23
52000,S52000,Starlink 3653,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
52001,S52001,Starlink 3659,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
52002,S52002,Starlink 3668,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,
52003,S52003,Starlink 3654,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-09,2025-02-17
52088,S52088,Starlink 3537,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2025-08-08
52089,S52089,Starlink 3722,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2025-12-13
52090,S52090,Starlink 3712,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52091,S52091,Starlink 3713,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2025-01-27
52092,S52092,Starlink 3716,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52093,S52093,Starlink 3673,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52094,S52094,Starlink 3714,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52095,S52095,Starlink 3701,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52096,S52096,Starlink 3717,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52097,S52097,Starlink 3676,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2022-04-18
52098,S52098,Starlink 3665,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52099,S52099,Starlink 3662,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2022-04-17
52100,S52100,Starlink 3702,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52101,S52101,Starlink 3703,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52102,S52102,Starlink 3709,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52103,S52103,Starlink 3705,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52104,S52104,Starlink 3693,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2022-04-18
52105,S52105,Starlink 3706,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52106,S52106,Starlink 3670,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52107,S52107,Starlink 3658,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52108,S52108,Starlink 3698,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52109,S52109,Starlink 3731,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2022-04-01
52110,S52110,Starlink 3687,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52111,S52111,Starlink 3708,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52112,S52112,Starlink 3734,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52113,S52113,Starlink 3736,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52114,S52114,Starlink 3737,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52115,S52115,Starlink 3685,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52116,S52116,Starlink 3735,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52117,S52117,Starlink 3738,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52118,S52118,Starlink 3743,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52119,S52119,Starlink 3558,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52120,S52120,Starlink 3534,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52121,S52121,Starlink 3678,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52122,S52122,Starlink 3726,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52123,S52123,Starlink 3725,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52124,S52124,Starlink 3684,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2025-01-04
52125,S52125,Starlink 3727,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52126,S52126,Starlink 3732,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52127,S52127,Starlink 3715,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52128,S52128,Starlink 3719,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2022-04-16
52129,S52129,Starlink 3661,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52130,S52130,Starlink 3710,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2022-04-17
52131,S52131,Starlink 3711,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52132,S52132,Starlink 3718,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52133,S52133,Starlink 3707,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52134,S52134,Starlink 3721,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52135,S52135,Starlink 3729,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,2026-06-15
52136,S52136,Starlink 3720,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52137,S52137,Starlink 3733,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52138,S52138,Starlink 3723,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52139,S52139,Starlink 3730,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52140,S52140,Starlink 3682,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-03-19,
52261,S52261,Starlink 3810,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2024-12-27
52262,S52262,Starlink 3761,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52263,S52263,Starlink 3786,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52264,S52264,Starlink 3795,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52265,S52265,Starlink 3740,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52266,S52266,Starlink 3739,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52267,S52267,Starlink 3748,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52268,S52268,Starlink 3746,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52269,S52269,Starlink 3791,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52270,S52270,Starlink 3804,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52271,S52271,Starlink 3788,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52272,S52272,Starlink 3781,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52273,S52273,Starlink 3782,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52274,S52274,Starlink 3790,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52275,S52275,Starlink 3784,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52276,S52276,Starlink 3778,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52277,S52277,Starlink 3787,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2023-12-30
52278,S52278,Starlink 3780,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52279,S52279,Starlink 3686,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2024-03-30
52280,S52280,Starlink 3764,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52281,S52281,Starlink 3779,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52282,S52282,Starlink 3783,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52283,S52283,Starlink 3789,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52284,S52284,Starlink 3561,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52285,S52285,Starlink 3775,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2025-08-20
52286,S52286,Starlink 3802,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52287,S52287,Starlink 3822,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52288,S52288,Starlink 3776,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52289,S52289,Starlink 3751,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52290,S52290,Starlink 3772,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52291,S52291,Starlink 3773,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2025-09-08
52292,S52292,Starlink 3753,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52293,S52293,Starlink 3771,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52294,S52294,Starlink 3777,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52295,S52295,Starlink 3765,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52296,S52296,Starlink 3766,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52297,S52297,Starlink 3758,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52298,S52298,Starlink 3760,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52299,S52299,Starlink 3759,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2025-01-21
52300,S52300,Starlink 3769,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52301,S52301,Starlink 3768,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52302,S52302,Starlink 3564,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52303,S52303,Starlink 3742,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52304,S52304,Starlink 3744,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52305,S52305,Starlink 3724,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52306,S52306,Starlink 3747,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52307,S52307,Starlink 3755,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52308,S52308,Starlink 3745,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,2024-11-07
52309,S52309,Starlink 3756,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52310,S52310,Starlink 3688,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52311,S52311,Starlink 3750,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52312,S52312,Starlink 3752,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52313,S52313,Starlink 3749,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-21,
52331,S52331,Starlink 3889,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
52332,S52332,Starlink 3831,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
52333,S52333,Starlink 3847,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
52334,S52334,Starlink 3880,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
52335,S52335,Starlink 3814,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
52336,S52336,Starlink 3823,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
52337,S52337,Starlink 3797,Starlink,v1.5,inferred_mass,medium,297.0,275.0,9.0,0.29455,2022-04-29,
